lat,lng,node,edge,station,route,travel_times
10.75118542,106.65106964,9497070805,"(9497070805, 9497070811, 1)",True,"[9497070805, 9497070811, 5811935459, 8995001847, 1996745843, 366456369]",25.199999999999996
10.75099087,106.65080261,3373356731,"(366456369, 3373356731, 0)",False,"[366456369, 3373356731]",1.6
10.75101185,106.65049744,366420778,"(3373356731, 366420778, 0)",False,"[3373356731, 366420778, 366468340, 6637725831, 6637725832, 6758167211, 6791504333, 6637725833, 6637725834, 6637725835]",26.4
10.75347805,106.65079498,6637725835,"(6637725835, 5778381638, 0)",False,"[6637725835, 5778381638, 6724917186, 8705540109, 6724967028]",6.8
10.75357819,106.64977264,4202268830,"(6724967028, 4202268830, 0)",False,"[6724967028, 4202268830, 6724967026, 4988324879]",3.9
10.75363636,106.64924622,4988324879,"(4988324879, 5813814389, 0)",True,"[4988324879, 5813814389, 5813814386]",4.3
10.75376797,106.64801788,4616029220,"(5813814386, 4616029220, 0)",False,"[5813814386, 4616029220, 6724995097, 6251773315]",10.899999999999999
10.75389957,106.64677429,5813814364,"(6251773315, 5552002898, 0)",False,"[6251773315, 5552002898, 1996745529, 6022344378, 4595648042, 6251773305, 6251773311, 4202268839, 366454446]",17.3
10.754179,106.6443634,6251773288,"(366454446, 6251773288, 0)",True,"[366454446, 6251773288, 6022344363, 6251772780, 6724239992, 4088944089, 4595643018, 4595643000, 6724843975, 5813728920]",20.3
10.75534344,106.64339447,6724861235,"(5813728920, 6724861235, 0)",True,"[5813728920, 6724861235, 4932516777, 6169690394]",9.600000000000001
10.75645065,106.64357758,5802614979,"(6169690394, 5802614979, 0)",False,"[6169690394, 5802614979, 6169690395, 6733461313, 366444551, 6733461314]",9.899999999999999
10.75754166,106.64376831,6735889669,"(6733461314, 4932516743, 0)",True,"[6733461314, 4932516743, 4932516740, 6733461311, 366424990, 6733465328, 6753672502, 6733463374, 366450315, 6733463372, 4929132428, 366374497, 366473899, 366438826, 5044255983, 5766180799, 5788268545, 366368010, 6725180249, 6725180246]",63.79999999999999
10.76387119,106.6448822,6725180246,"(6725180246, 6725065726, 0)",True,"[6725180246, 6725065726]",5.0
10.76433468,106.64496613,5778381660,"(6725065726, 5778381660, 0)",False,"[6725065726, 5778381660, 5044255971, 5044255972, 5778252051, 6243618811, 6243618792, 6727054339, 5778270003, 6727054337]",14.6
10.76351738,106.64363098,6727054337,"(6727054337, 6727139200, 0)",False,"[6727054337, 6727139200]",6.0
10.76323318,106.64315796,6727139200,"(6727139200, 6727030362, 0)",False,"[6727139200, 6727030362, 4929861363, 5778252032, 6631169217]",10.7
10.76293278,106.64247131,5778252032,"(6631169217, 5778252032, 0)",False,"[6631169217, 5772562981]",0.7
10.76312256,106.64215851,5778252036,"(5772562981, 5778252036, 0)",False,"[5772562981, 5778252036, 5778252106, 6727414858, 4932652006, 7010429073, 5778252126, 366450128]",13.200000000000003
10.76451874,106.64218903,366429494,"(366450128, 366429494, 0)",True,"[366450128, 366429494, 6727414853, 4929861391, 6732382612, 5758029903, 5758029905, 5757501806]",16.2
10.76573658,106.6422348,5758029905,"(5757501806, 5758029905, 0)",False,"[5757501806, 5757501807, 5757501798, 5757501765, 5757501788, 6724902256, 6724902260, 2953649454]",7.4
