lat,lng,node,edge,station,route,travel_times
10.808568,106.67173004,5873236320,"(1394527853, 5873236320, 0)",False,"[1394527853, 5873236320, 1394527852]",5.5
10.8082571,106.67227173,1394527852,"(1394527852, 4936461883, 0)",True,"[1394527852, 4936461883]",11.1
10.80800915,106.67311859,4936461883,"(4936461883, 1394527852, 0)",False,"[4936461883, 701716347]",0.7
10.8081255,106.67338562,4936464069,"(701716347, 4936464069, 0)",False,"[701716347, 4936464069, 366463600, 366409374]",4.300000000000001
10.80836201,106.67362976,366409374,"(366409374, 6351667374, 0)",False,"[366409374, 2363997556, 7561575939, 5755430590, 2363997557, 2363997554, 9900038451, 702328760, 1394527878, 5755399598, 1394527913, 9338675729, 1394527945, 9338675726, 9338675727]",81.80000000000003
10.81353188,106.6785202,3640191575,"(9338675727, 3640191575, 0)",False,"[9338675727, 1394527960, 1394527966, 5733488480, 5733488487, 4067989321, 5786407997, 5719731385, 5719731386]",20.599999999999998
10.81407928,106.67919159,3640193722,"(5719731386, 3640193722, 0)",False,"[5719731386, 3640193722]",1.1
10.8153286,106.68197632,3193847884,"(3640193722, 2493366322, 0)",False,"[3640193722, 2493366322, 2493366323]",26.5
10.81739426,106.68548584,5738008470,"(2493366323, 3642303437, 0)",True,"[2493366323, 3642303437]",30.9
10.81933308,106.68986511,5467463646,"(3642303437, 5467463646, 0)",False,"[3642303437, 5467463646, 5721506217, 5467459910]",1.9
10.81932259,106.69010925,3641844560,"(5467459910, 3641844560, 0)",False,"[5467459910, 3641844560, 5467463651, 3642303456]",2.5
10.81946945,106.69023132,3642303456,"(3642303456, 3642303455, 0)",False,"[3642303456, 3642303435]",0.6
10.81960106,106.69077301,5782012106,"(3642303435, 7334118686, 0)",True,"[3642303435, 7334118686, 6791371537]",17.8
10.82043362,106.69397736,6461552350,"(6791371537, 6461552350, 0)",False,"[6791371537, 6461552350, 2493366320]",2.4
10.82051277,106.69425964,2493366320,"(2493366320, 3726316317, 0)",False,"[2493366320, 3726316317]",1.5
10.82070827,106.69508362,5769532541,"(3726316317, 6793771553, 0)",True,"[3726316317, 6793771553, 6791416075, 2493363845, 9545277477, 6791416069]",68.30000000000001
10.82305241,106.70398712,6793791859,"(6791416069, 6793791859, 0)",True,"[6791416069, 6793791859, 4447252166, 4053262308, 4053262397]",104.9
10.82693577,106.71840668,5740707059,"(4053262397, 5742717938, 0)",False,"[4053262397, 5742717938]",16.9
10.82791615,106.72094727,8345447312,"(5742717938, 9576958594, 0)",True,"[5742717938, 9576958594, 6631018584, 4068001326, 5750497302, 5750497301, 9576865701, 4068001337]",61.2
10.83365345,106.72827911,5750511751,"(4068001337, 5750623534, 0)",True,"[4068001337, 5750623534]",49.7
10.83718872,106.73264313,5750623534,"(5750623534, 9521618677, 0)",False,"[5750623534, 5750623584, 5750623583]",1.2000000000000002
10.83717823,106.73287964,5750623583,"(5750623583, 5750623564, 0)",False,"[5750623583, 5750623564, 5750623599]",1.9
10.83738422,106.73296356,5750623599,"(5750623599, 9521618673, 0)",False,"[5750623599, 9521618673]",0.8
10.8375473,106.73323059,4067981432,"(9521618673, 3349899378, 0)",True,"[9521618673, 3349899378]",73.1
10.84092999,106.74359131,3349899378,"(3349899378, 3349899382, 0)",False,"[3349899378, 3349899382, 5750476196, 5750623177]",5.6000000000000005
10.84143543,106.74428558,5750623177,"(5750623177, 5750623168, 0)",False,"[5750623177, 5750623168]",23.4
10.84462833,106.74632263,5750623168,"(5750623168, 5752825335, 0)",False,"[5750623168, 5752825335, 5757987019, 5758161293]",16.599999999999998
10.84749985,106.7479248,5758041732,"(5758161293, 5758041732, 0)",True,"[5758161293, 5758041732, 5758041729, 5758041722, 5758041283]",36.8
10.8516407,106.75031281,5758041283,"(5758041283, 3316038918, 0)",False,"[5758041283, 3316038918, 2326571664, 10128118037, 9297896272, 3349899913, 10128118033]",17.799999999999997
10.8536644,106.75150299,10128118033,"(10128118033, 5762874811, 0)",False,"[10128118033, 5762874811, 5769474338, 8344859276, 3117088028, 5769474359]",34.3
10.85875893,106.75204468,5769474359,"(5769474359, 5772511408, 0)",False,"[5769474359, 5772511408]",8.9
10.86024952,106.75279999,5772511406,"(5772511408, 10128118026, 0)",True,"[5772511408, 10128118026, 3349899954, 3349899955, 9819649152]",28.500000000000004
10.86303616,106.75551605,9819649152,"(9819649152, 2970556463, 0)",True,"[9819649152, 2970556463]",5.0
10.86354733,106.75637817,5772089053,"(2970556463, 5772089053, 0)",False,"[2970556463, 5772089053]",2.3
10.8648386,106.75883484,9225957721,"(5772089053, 9225957721, 0)",True,"[5772089053, 9225957721, 3349899965, 9225957718]",20.4
10.86545944,106.76008606,2970556483,"(9225957718, 3349899979, 0)",False,"[9225957718, 3349899979, 9207017674, 3349899981]",20.7
10.86659813,106.76189423,3349899981,"(3349899981, 5767184405, 0)",False,"[3349899981, 5767184405, 9225900709]",1.7
10.86707687,106.76228333,3349899987,"(9225900709, 3349899987, 0)",False,"[9225900709, 3349899987, 5767269896]",7.1
10.86770439,106.76265717,5767269896,"(5767269896, 5767269891, 0)",False,"[5767269896, 5767269891]",5.9
10.8688364,106.76330566,5767128928,"(5767269891, 5767269794, 0)",True,"[5767269891, 5767269794]",7.3
10.86950588,106.76351166,5767269794,"(5767269794, 3349900012, 0)",False,"[5767269794, 3349900012, 5767269788]",5.7
10.87031174,106.76346588,5767269788,"(5767269788, 5767269819, 0)",False,"[5767269788, 5767269819]",2.2
10.87082767,106.76360321,5767128873,"(5767269819, 3371937700, 0)",False,"[5767269819, 3371937700, 5767269542]",5.800000000000001
10.871407510000001,106.76390076,5767269542,"(5767269542, 3371908046, 0)",False,[5767269542],0.0
10.87135029,106.76399994,5767269541,"(5767269542, 5767269541, 0)",True,"[5767269542, 3371908046, 6714780420, 9225900700, 9225900702]",16.700000000000003
10.8730402,106.76542664,9225900702,"(9225900702, 3371932972, 0)",False,"[9225900702, 3371932972, 1958801651]",13.2
10.87246037,106.76715088,9292307416,"(1958801651, 9368886857, 0)",False,"[1958801651, 9292307416, 9368886856, 9424599171, 9424599165, 9424599167]",18.2
10.8716898,106.76965332,5772493608,"(9424599167, 366379003, 0)",True,"[9424599167, 366379003, 5441070686, 366427351, 2955347886]",31.7
10.87029648,106.77397919,5767085845,"(2955347886, 9430204889, 0)",False,"[2955347886, 9430204889, 366435765, 9430204884]",20.0
10.86938477,106.77671051,5772493570,"(9430204884, 5767087188, 0)",False,"[9430204884, 9430204883, 5772493570]",2.8
10.86930561,106.77672577,6794582846,"(5772493570, 5772493228, 0)",True,"[5772493570, 5772493228, 5772493569, 5767087188]",12.6
10.86874962,106.77867889,5772493598,"(5767087188, 2954673318, 0)",True,"[5767087188, 2954673318, 5765346886]",20.1
10.8681097,106.78066254,5765346886,"(5765346886, 366447118, 0)",False,"[5765346886, 366447118, 5772276231]",13.2
10.8674984,106.78269958,5772276228,"(5772276231, 3117088458, 0)",False,"[5772276231, 3117088458]",27.4
10.86720371,106.7872467,9430204872,"(3117088458, 9430204872, 0)",False,"[3117088458, 5772493556]",0.7
10.8671217,106.78727721999999,9430204871,"(5772493556, 9430204871, 0)",True,"[5772493556, 9430204871, 5772493554, 8687064546, 5772493219, 1958801589]",16.0
10.86713028,106.78822327,9430204876,"(1958801589, 9430204876, 0)",False,"[1958801589, 9430204876, 5772276210]",0.8
10.8670702,106.78961182,5772493251,"(5772276210, 1958801573, 0)",False,"[5772276210, 1958801573]",34.5
10.86557007,106.7930603,9376389206,"(1958801573, 9735672497, 0)",False,[1958801573],0.0
10.86411667,106.79442596,5778218355,"(1958801573, 9734075810, 0)",False,"[1958801573, 9734075810]",24.3
10.86246204,106.79550934,9429807282,"(9734075810, 9734084762, 0)",False,"[9734075810, 9734084762, 10156004268]",13.100000000000001
10.86090279,106.79647827,5769630676,"(10156004268, 10156004265, 0)",False,"[10156004268, 10156004265, 4068031150]",23.4
10.8592062,106.79815674,4068031150,"(4068031150, 1958801286, 0)",False,"[4068031150, 1958801286, 1958801297]",12.5
10.86068153,106.79688263,1958801297,"(1958801297, 9291885168, 0)",False,"[1958801297, 9291885168, 1958801473]",25.700000000000003
10.86370564,106.79492188,9734084758,"(1958801473, 1958801571, 0)",False,"[1958801473, 1958801571]",23.6
10.86590195,106.79296875,1958801571,"(1958801571, 5778117682, 0)",False,"[1958801571, 5778117682, 5772493579, 5772493580]",4.0
10.86617661,106.79264832,5772493580,"(5772493580, 5772493582, 0)",False,[5772493580],0.0
10.86652946,106.79280853,8814335897,"(5772493580, 8814335897, 0)",False,"[5772493580, 8814335897, 2131993874, 5778117717]",23.700000000000003
10.86663437,106.79458618,5778117717,"(5778117717, 2131993872, 0)",False,"[5778117717, 2955359034, 2938729552, 2955359017]",12.5
10.86774063,106.79508971999999,2955359017,"(2955359017, 2938729552, 0)",True,"[2955359017, 3652948221, 2955363860]",7.300000000000001
10.86865234,106.79529572,2955363860,"(2955363860, 3652948221, 0)",False,"[2955363860, 2131993851, 3652951033]",25.5
10.87042809,106.79533386,2131993851,"(3652951033, 2131993851, 0)",False,[3652951033],0.0
10.87048531,106.79631805,3652951033,"(3652951033, 6775983735, 0)",True,"[3652951033, 6775983735, 366381331]",13.2
10.87036991,106.79756927,366381331,"(366381331, 366412092, 0)",False,"[366381331, 5765079469, 2217907238, 5763376695]",17.5
10.87150764,106.79787445,2217907238,"(5763376695, 2217907238, 0)",True,[5763376695],0.0
10.87238789,106.79788208,5765056864,"(5763376695, 3184070795, 0)",False,"[5763376695, 3184070795]",21.5
10.8729248,106.7977066,2955363948,"(3184070795, 5763376695, 0)",False,"[3184070795, 3018048108, 3342113710, 3342113711, 366447164, 6811260018]",22.700000000000003
10.87549591,106.7990799,366447164,"(6811260018, 366447164, 0)",False,"[6811260018, 10600607666]",1.5
10.87528515,106.79979706,10600607666,"(10600607666, 10600607663, 0)",False,"[10600607666, 10600607663]",2.0
10.87471104,106.79991913,10600607663,"(10600607663, 6768412182, 0)",False,"[10600607663, 6768412182, 3342113674, 6768441585]",16.7
10.8737154,106.80135345,3342113661,"(6768441585, 6839833068, 0)",False,"[6768441585, 6839833068, 7961512927, 8372509230, 3342113661, 8372509234, 6912957470]",26.1
10.87509251,106.80146027,6912957470,"(6912957470, 7456680192, 0)",False,"[6912957470, 7456680192, 6912957463, 6741814224]",15.7
10.87647057,106.80157471,6741814224,"(6741814224, 6768441587, 0)",False,"[6741814224, 6768441587, 2949182384, 6768441589]",4.0
10.87652779,106.80200195,6768441589,"(6768441589, 2949182388, 0)",False,"[6768441589, 2949182388, 6768441590]",9.1
10.87644958,106.80305481,2949182368,"(6768441590, 2949182366, 0)",False,"[6768441590, 2949182366]",2.0
10.87639141,106.80314636,2949182366,"(2949182366, 2949182365, 0)",False,"[2949182366, 2949182365, 6768441606, 6768441605]",3.6000000000000005
10.87651253,106.80332947,2949182362,"(6768441605, 2949182362, 0)",False,"[6768441605, 2949182362, 2949182357]",2.0
10.87659645,106.80328369,2949182357,"(2949182357, 6768441608, 0)",False,"[2949182357, 2949182355]",0.7
10.8766489,106.8032074,2949182355,"(2949182355, 6768441592, 0)",False,"[2949182355, 6768441592]",2.0
10.87694168,106.80310822,6768441592,"(6768441592, 5753048955, 0)",False,"[6768441592, 5753048955]",13.3
10.87817192,106.80268097,5753048955,"(5753048955, 6768441594, 0)",True,"[5753048955, 6768441594, 2409496511]",5.1000000000000005
10.8786459,106.80250549,2409496511,"(2409496511, 2938681601, 0)",False,[2409496511],0.0
10.87884617,106.80271149,6768441598,"(2409496511, 6768441598, 0)",False,"[2409496511, 6768441598, 5753048947]",10.3
10.88004208,106.80349731,5753048935,"(5753048947, 2409496508, 0)",False,"[5753048947, 2409496508]",31.0
10.88208103,106.80482483,2409496508,"(2409496508, 2409496492, 0)",False,"[2409496508, 2409496495, 2409496505, 2409496494]",23.400000000000002
10.8810215,106.80643463,5753048922,"(2409496494, 2409496489, 0)",False,"[2409496494, 2409496489]",9.1
