lat,lng,node,edge,station,route,travel_times
10.86629772,106.79228973,5778313783,"(1958801572, 9430204877, 0)",False,"[1958801572, 5772493580, 5772493582, 5772493583]",13.399999999999999
10.86690331,106.79107666,5778117804,"(5772493583, 5778117804, 0)",True,"[5772493583, 5778117804, 5778117808]",3.9000000000000004
10.86714554,106.79008484,5778117810,"(5778117808, 5778117810, 0)",False,"[5778117808, 5778117810, 5778313788, 5772493585, 5772493586, 5778127016, 9430204878, 5772493587, 5772493588, 9387433969, 9430204874]",25.9
10.8673296,106.78726196,9430204873,"(9430204874, 5772493589, 0)",False,"[9430204874, 9430204873, 3117088459, 3117088460]",18.7
10.86739826,106.78491211,3117088460,"(3117088460, 5772493590, 0)",False,"[3117088460, 5772493590]",0.8
10.8674984,106.78358459,9780866123,"(5772493590, 9780866123, 0)",False,"[5772493590, 9780866123]",12.3
10.86761951,106.78286743,5772493593,"(9780866123, 5772493593, 0)",True,"[9780866123, 5772493593, 5772493594, 5772493595, 5772493596, 5765347152, 5772493597, 5772493598, 5772493599, 5772493231, 5772493225, 5772493600, 5765347166, 9430204885, 366441302, 9430204890, 366372384]",66.9
10.87011719,106.77487183,366372384,"(366372384, 5767085845, 0)",False,"[366372384, 5772493601]",0.8
10.87025356,106.77493286,5772493601,"(5772493601, 5772493602, 0)",True,"[5772493601, 5772493602, 5767085845, 5767087215]",19.9
10.87120724,106.77162933,5772493606,"(5767087215, 1958801633, 0)",True,"[5767087215, 1958801633]",8.5
10.87149715,106.77077484,5772493607,"(1958801633, 9368886858, 0)",False,"[1958801633, 9368886858, 5767087054, 9424599166, 9424599170, 9368886861, 5767087104]",23.5
10.87231922,106.76821899,5767087104,"(5767087104, 1958801652, 0)",False,"[5767087104, 5772687780]",0.8
10.87241936,106.76824951,5772687780,"(5772687780, 9095961515, 0)",True,"[5772687780, 9095961515, 5772687776, 9225900703, 10736176671, 3334343878, 10736182096, 9225900706, 10736176669, 4068085476, 5772493631, 1958801762, 5762654878, 9368886865, 9368886871, 5762654844, 5762654803, 5762654852, 1958801764, 5772493617, 5762654799, 1958801710, 5762654871, 3371908028]",108.30000000000001
10.87276649,106.76473236,6714780420,"(3371908028, 3371908044, 0)",False,"[3371908028, 3371908044, 5767128923, 2955347974, 5767269730, 5767128919, 5767128915]",27.099999999999998
10.87138653,106.76377106,5767128915,"(5767128915, 3349900029, 0)",True,"[5767128915, 3349900029]",1.6
10.87069607,106.7634201,5767128873,"(3349900029, 5767128972, 0)",False,"[3349900029, 5767128908, 5767128873, 366427938, 5767128933, 5767128928, 9682103037, 5767128957, 366370744]",32.3
10.86777782,106.76247406,366370744,"(366370744, 5767128897, 0)",True,"[366370744, 5767128897, 5767184409, 5767184419]",5.9
10.86714554,106.76216125,5767184419,"(5767184419, 4519460872, 0)",False,"[5767184419, 4519460872, 9207017673, 5767184404, 3349899982]",4.6000000000000005
10.866608620000001,106.76167297,9225900707,"(3349899982, 9225900707, 0)",False,"[3349899982, 9225900707]",1.2
10.86627102,106.76129913,3349899979,"(9225900707, 2970556483, 0)",False,"[9225900707, 2970556483]",12.8
10.86535454,106.75965881,2970556483,"(2970556483, 9225957719, 0)",True,"[2970556483, 9225957719, 3349899966, 9225936413]",8.1
10.86427402,106.75758362,366415382,"(9225936413, 366415382, 0)",False,"[9225936413, 366415382, 5772089073]",21.0
10.86346817,106.75602721999999,5772089073,"(5772089073, 10128118025, 0)",False,"[5772089073, 10128118025, 3349899956]",9.0
10.86271477,106.75496674,3349899956,"(3349899956, 10128118027, 0)",False,"[3349899956, 10128118027, 9585155265, 5772508535]",8.0
10.86176682,106.75402069,5772508535,"(5772508535, 5772511384, 0)",False,"[5772508535, 5772511384, 5772511366]",10.4
10.86022854,106.75270844,5772511406,"(5772511366, 9417229963, 0)",False,"[5772511366, 9417229963, 10128118032, 3349899914, 9297896271, 10128118036, 3349899906]",90.9
10.84784222,106.7480011,5758041732,"(3349899906, 5750623149, 0)",True,"[3349899906, 5750623149]",31.1
10.84316349,106.74547577,5752823297,"(5750623149, 6669721266, 0)",False,"[5750623149, 6669721266, 3349899384, 10742630608]",64.4
10.83927536,106.73733521,5750476319,"(10742630608, 5750623596, 0)",False,"[10742630608, 5750623596, 5750623595]",40.699999999999996
10.837515830000001,106.73286438,5750623595,"(5750623595, 3726299024, 0)",False,"[5750623595, 3726299024, 5750623537, 9521618677]",3.0
10.83717346,106.73240662,9521618677,"(9521618677, 3195000748, 0)",False,"[9521618677, 9521618675]",3.0
10.83728409,106.73233032,9521618675,"(9521618675, 366386881, 0)",True,"[9521618675, 366386881, 5750655055]",62.0
10.83133507,106.72521973,5742760733,"(5750655055, 5750497309, 0)",False,"[5750655055, 5750497309]",44.2
10.829112049999999,106.72244263,5750497311,"(5750497309, 5750497311, 0)",False,"[5750497309, 5750497311, 5750497293]",2.3
10.82817936,106.72102356,8345447312,"(5750497293, 5742717937, 0)",True,"[5750497293, 5742717937]",14.0
10.8276844,106.72003174,5742717938,"(5742717937, 4053262407, 0)",False,"[5742717937, 2965453012, 3100248508, 3195000744, 2495735760]",9.5
10.82730484,106.71897888,4053262407,"(2495735760, 4053262407, 0)",False,[2495735760],0.0
10.82735729,106.7188797,2495735760,"(2495735760, 5740707059, 0)",False,"[2495735760, 5740707059, 4053262404]",10.3
10.826931,106.71743011,4053262404,"(4053262404, 8345607536, 0)",False,"[4053262404, 8345607536]",8.4
10.82649899,106.71586609,8348420796,"(8345607536, 2965453053, 0)",False,"[8345607536, 2965453053]",8.2
10.82615566,106.71447754,2418505278,"(2965453053, 2418505278, 0)",False,"[2965453053, 2965453057, 366377850, 6778267065, 6778267064, 2418505239]",12.899999999999999
10.82624054,106.71405029,2965453043,"(2418505239, 2965453043, 0)",False,"[2418505239, 2965453043, 2965453041]",7.4
10.82600307,106.71379089,2965453041,"(2965453041, 3641987828, 0)",False,"[2965453041, 3641987828, 4053262318, 6793877416, 6791416067]",74.7
10.82327938,106.70397949,5779433091,"(6791416067, 6791416070, 0)",True,"[6791416067, 6791416070, 9532347065, 4067989169, 6791416076]",10.1
10.8223629,106.70059204,8366502851,"(6791416076, 5740061447, 0)",True,"[6791416076, 5740061447]",57.4
10.82134056,106.6967926,4448584549,"(5740061447, 10600833968, 0)",True,"[5740061447, 10600833968, 3726316310, 6461552351, 6461552349]",31.1
10.82057667,106.69395447,6461552349,"(6461552349, 3726316309, 0)",False,"[6461552349, 3726316309]",1.6
10.820370669999999,106.69316864,5738446578,"(3726316309, 6598139291, 0)",True,"[3726316309, 6598139291, 3726316308, 3642303455]",26.999999999999996
10.81957531,106.69013214,3642303455,"(3642303455, 5467459908, 0)",False,"[3642303455, 5467459908, 5467459909]",1.9
10.81965446,106.68997955,5467459909,"(5467459909, 5467463648, 0)",False,"[5467459909, 5467463648]",0.5
10.81947994,106.68984222,3642303439,"(5467463648, 3642303439, 0)",False,"[5467463648, 3642303439, 6791326387]",2.4
10.8192482,106.68911743,5782013145,"(6791326387, 6598128425, 0)",True,"[6791326387, 6598128425, 2493364044, 2493364043]",38.5
10.81545448,106.68182373,3193847887,"(2493364043, 2496916446, 0)",False,"[2493364043, 4067989304, 5786407215, 5786407189, 2493363839, 5786407218, 4851135968, 5786407222, 1401875315, 5786407200, 5786407201, 860317023, 2496918269, 5737956374, 8806209160, 8806209158, 8805714657, 8805714689, 8805714680, 8805714659, 8805714683, 5719731382, 5467207470]",71.99999999999999
10.81354237,106.67789459,7618296192,"(5467207470, 5326481852, 0)",True,"[5467207470, 5326481852, 702328766, 366453524, 9900038469]",76.2
10.80987453,106.67478943,9900038469,"(9900038469, 7561575938, 0)",False,"[9900038469, 9900038470, 9900038454]",6.2
10.80990601,106.67474365,9900038470,"(9900038454, 9900038470, 0)",True,"[9900038454, 5755430588, 366372531]",5.0
10.80898952,106.67405701,366372531,"(366372531, 5755430603, 0)",False,"[366372531, 5755430603]",4.5
10.80848312,106.67366028000001,366409374,"(5755430603, 366409374, 0)",False,"[5755430603, 366409374, 366463600, 4936464069, 701716347]",8.5
10.80811501,106.67337036,4936464069,"(701716347, 4936464069, 0)",False,"[701716347, 4936461883]",0.7
10.80804062,106.67317963,4936461883,"(4936461883, 1394527852, 0)",False,"[4936461883, 1394527852, 5873236320]",14.899999999999999
10.80838299,106.67208099,1394527852,"(5873236320, 1394527852, 0)",True,"[5873236320, 1394527853, 366454574, 712140218, 5755535134, 5755430608, 366404398]",20.6
10.80875206,106.66869354,5755535156,"(366404398, 2214355194, 0)",False,"[366404398, 2214355194, 5755535164]",24.4
10.80745125,106.66847992,5755535164,"(5755535164, 2214355194, 0)",True,"[5755535164, 1404352955, 5721685979, 1404352952]",8.0
10.80633354,106.66829681,1404352952,"(1404352952, 366427287, 0)",False,"[1404352952, 366427287, 5727024002]",4.0
10.80590725,106.66820526,5727024002,"(5727024002, 5755535149, 0)",False,"[5727024002, 5721685981, 5755535165, 2077773968, 2214339206, 5755535166]",19.5
10.80535889,106.66655731,4619358333,"(5755535166, 4619358333, 0)",True,"[5755535166, 4619358333, 5725018642, 366438848]",5.9
10.80478954,106.66648865,366438848,"(366438848, 6544263049, 0)",False,"[366438848, 6544263049, 4619358327, 4619358328, 4619358329, 698217149, 4619358332]",18.5
10.80230999,106.66580963,4541470630,"(4619358332, 4541470630, 0)",True,"[4619358332, 4541470630]",7.9
10.80208683,106.66549683,2081907928,"(4541470630, 2081907928, 0)",False,"[4541470630, 2081907928]",3.5
10.8025713,106.66516876,1358468171,"(2081907928, 698217151, 0)",False,"[2081907928, 698217151]",12.2
10.80457401,106.66464996,5462156836,"(698217151, 5462156836, 0)",False,"[698217151, 5462156836, 2077773872]",11.5
10.80468464,106.66456604,2077773872,"(2077773872, 366450497, 0)",False,"[2077773872, 366450497, 1404352928, 7558974286, 10291337441, 366437635]",21.9
10.8013382,106.66234589,366431143,"(366437635, 366431143, 0)",True,"[366437635, 366431143]",17.9
10.80084801,106.66177368,8837252619,"(366431143, 366389800, 0)",False,"[366431143, 366389800]",5.7
10.80067444,106.66126251,2079964287,"(366389800, 1409491228, 0)",False,"[366389800, 1409491228, 1409491234]",4.8999999999999995
10.80068016,106.66099548,1409491234,"(1409491234, 2079964957, 0)",False,[1409491234],0.0
10.80049038,106.66082001,1409491216,"(1409491234, 1409491216, 0)",False,"[1409491234, 1409491216, 5721686015]",3.7
10.80020523,106.66081238,5721686015,"(5721686015, 6257990123, 0)",False,"[5721686015, 6257990123, 5721686016, 6257990120, 5721686017, 2288699456]",4.6
10.7998476,106.66036224,2288699456,"(2288699456, 2288699457, 0)",False,"[2288699456, 2288699457, 6257990109, 2288699455, 2288699463, 2288699459, 6257990126]",12.399999999999999
10.79867744,106.65911102,6257990126,"(6257990126, 2288699451, 0)",True,"[6257990126, 2288699451, 2288699461, 2288699452, 5765292370, 2288699462]",15.9
10.79712296,106.65748596,2288699462,"(2288699462, 5765292377, 0)",True,"[2288699462, 5765292377, 2288699460, 2288699454]",12.1
10.79542637,106.65576935,5765288346,"(2288699454, 5765288346, 0)",False,"[2288699454, 5765288346, 2082380642, 5765292355]",9.7
10.796094889999999,106.65510559,5765292355,"(5765292355, 366380463, 0)",True,"[5765292355, 5765292358, 5765292362]",19.1
10.7965498,106.65464783,6257994021,"(5765292362, 6257994021, 0)",False,"[5765292362, 6257994021, 366380463]",6.0
10.79600048,106.65410614,2081753874,"(366380463, 6257994017, 0)",True,"[366380463, 6257994017, 9835726763]",24.099999999999998
10.79420853,106.65222168,9835726763,"(9835726763, 6640164259, 0)",True,"[9835726763, 6640164259, 2409410635, 6328336881, 6257994004, 3771416347, 2233747342]",14.9
10.79302311,106.65311432,2233747342,"(2233747342, 3806810442, 0)",False,[2233747342],0.0
10.79277039,106.6531601,9599058301,"(2233747342, 2233747331, 0)",False,"[2233747342, 2233747331]",4.9
10.79252243,106.65305328,2233747331,"(2233747331, 2233747323, 0)",False,"[2233747331, 2233747323]",1.5
10.79209042,106.65286255,5769406332,"(2233747323, 2233791271, 0)",True,"[2233747323, 2233791271, 5769406285]",7.699999999999999
10.79133129,106.65255737,5769406285,"(5769406285, 2061032831, 0)",False,"[5769406285, 2061032831]",9.2
10.79019833,106.65231323,2061032831,"(2061032831, 4638941682, 0)",False,"[2061032831, 4638941682, 2233738917, 4636764460, 6269038986, 6269038991]",11.0
10.78874969,106.65292358,6269038991,"(6269038991, 2299409166, 0)",False,"[6269038991, 2299409166, 2233731931, 6640150081, 6747004620, 3011828036, 6747004616, 6640150082]",17.6
10.78616238,106.65365601,6747004614,"(6640150082, 6747004614, 0)",True,"[6640150082, 6747004614, 2233730987, 6747004612, 366438769, 6747157941, 2289930265]",16.5
10.78441811,106.65418243,2289930265,"(2289930265, 2233725522, 0)",False,"[2289930265, 2233725522, 6747157938, 6747157936, 1525911386, 6747157934, 5772508114, 5772508107, 8359628751, 4874288026, 4874288024, 6747157925, 6269039284, 5772301815, 6747277445, 366418292, 2233808761, 1606180428, 6747277436, 6747277435, 6747277434, 6747277431, 366458902, 366411400, 6640122313, 6640122314]",68.50000000000001
10.77531433,106.6566925,5765078839,"(6640122314, 4628105869, 0)",True,"[6640122314, 4628105869, 5765078833, 6251772758, 366419567, 4932516514, 4538876175, 4932516512, 2302073722, 4628048101, 2302073718, 4628048100]",29.100000000000005
10.77133083,106.65782928,4538876174,"(4628048100, 6753994861, 0)",True,"[4628048100, 6753994861, 4655963176]",10.4
10.77038956,106.65815735,2302073725,"(4655963176, 2302073725, 0)",False,"[4655963176, 2302073725, 5757673280]",23.299999999999997
10.7705164,106.65833282,6753994860,"(5757673280, 2302073725, 0)",False,"[5757673280, 4666695460, 366383168]",9.0
10.772645,106.66069794,366383168,"(366383168, 5243849435, 0)",False,"[366383168, 5243849435]",1.4
